zipcode,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,Area_km2,centroid_lat,centroid_lon,dist_to_center,IRS_Wealth_Raw,AGI_per_return,Households_200k,Population,HH200k_per_km2,Travel_Time_Min,city_key,city_name,airport_code,IRS_Norm,Density_Norm,Pop200k_Norm,Time_Norm,AGI_Norm,Time_Squared,Geometric_Score,Score_Fmt,IRS_Fmt,AGI_Fmt,HH200k_Fmt,Pop_Fmt,Corporate_Power_Index,total_employment,estimated_revenue_M,power_employment,power_emp_pct,Combined_Score
10280,10280,B5,G6350,S,276532,0,40.7097053,-74.0165861,0.276532,40.70970535402938,-74.01658606255974,0.956316771958462,0.0996473801596801,272.32524038461537,2158.0,8843.0,7803.798475402485,46.6,new_york,New York,JFK,0.0996473801596801,0.5595813549576757,0.153386878953728,0.2306177260519248,0.0618404141503585,0.0531845355693606,0.1138502485098212,11.39%,10.0%,$0k,"2,158","8,843",14.946214622738156,1059,261.45000000000005,513,48.44192634560906,0.1316561973686013
11201,11201,B5,G6350,S,3506670,39281,40.6937005,-73.9898589,3.50667,40.6948124781143,-73.99012392760484,2.406553108051149,0.1149331440244573,278.00287434984944,13110.0,69755.0,3738.5896021011386,46.38333333333333,new_york,New York,JFK,0.1149331440244573,0.2680803510967823,0.931835951382472,0.2294538943598925,0.0631297079202211,0.0526490896369207,0.1626279576293585,16.26%,11.5%,$0k,"13,110","69,755",31.68398577956818,47740,11304.8,20719,43.39966485127776,0.2397339077125201
10514,10514,B5,G6350,S,32952964,294226,41.1721185,-73.7692173,32.952964,41.17332769205102,-73.77072954647147,54.88880563007037,0.3357680999783516,561.0383763837639,2663.0,12867.0,80.81215395373842,72.78333333333333,new_york,New York,JFK,0.3357680999783516,0.005794738901705,0.1892813988201009,0.371262309758281,0.1274022396925669,0.1378357026470538,0.1669617687887693,16.7%,33.6%,$1k,"2,663","12,867",15.350026714111976,2514,617.9,1204,47.89180588703262,0.1602310179649445
10576,10576,B5,G6350,S,58025007,2305642,41.2215765,-73.5723324,58.025007,41.21322544126348,-73.57290759533059,66.47372583870369,0.2191328837731391,344.41167315175096,1018.0,4927.0,17.544159882651975,87.68333333333334,new_york,New York,JFK,0.2191328837731391,0.0012580264328548,0.0723576657900348,0.4512981199641897,0.0782100126886564,0.2036699930832121,0.1032773478510086,10.33%,21.9%,$0k,"1,018","4,927",17.130244669650303,761,199.54999999999998,427,56.11038107752957,0.1372898972737558
6880,6880,B5,G6350,S,51840187,6580665,41.1427524,-73.343614,51.840187,41.14160696555052,-73.3464589199341,73.10038073980611,0.3203158230574278,547.2183436532508,5454.0,27331.0,105.2079538216172,93.26666666666668,new_york,New York,JFK,0.3203158230574278,0.0075440709466538,0.387660814556827,0.4812891674127125,0.1242639461343958,0.231639262668822,0.2143890446355003,21.44%,32.0%,$1k,"5,454","27,331",18.129106146032427,13054,3091.7,5668,43.41964148919871,0.1978400530479123
6830,6830,B5,G6350,S,35062313,12451442,41.0376034,-73.6243386,35.062313,41.03743649848576,-73.62455867195487,48.28669054077637,0.6393217028171485,796.1295809367297,3566.0,24881.0,101.70464224650551,64.56666666666666,new_york,New York,JFK,0.6393217028171485,0.0072928615075301,0.2534650650366053,0.327126230975828,0.1807874398015589,0.1070115709924508,0.2375851493882861,23.76%,63.9%,$1k,"3,566","24,881",20.86994055932563,19916,4724.6,8686,43.61317533641294,0.2231422774907712
6824,6824,B5,G6350,S,52024071,3318579,41.1730393,-73.280818,52.024071,41.174021318382,-73.28050389067454,79.64472981423907,0.1576422605254415,293.1342070773263,5446.0,36969.0,104.68231138620428,98.2,new_york,New York,JFK,0.1576422605254415,0.0075063790832415,0.3870921884995379,0.5077887197851387,0.0665657753269458,0.2578493839410301,0.1535378582177889,15.35%,15.8%,$0k,"5,446","36,969",15.370157014082208,14238,3066.3,4653,32.68015170670038,0.1536197141793054
6883,6883,B5,G6350,S,51203831,2341309,41.2274128,-73.3670614,51.203831,41.22838704152897,-73.37252923555315,78.20051941526896,0.237776778080277,401.46726457399103,1987.0,10336.0,38.80569014455188,118.2,new_york,New York,JFK,0.237776778080277,0.0027826116652808,0.141232496979174,0.6152193375111906,0.0911663636980662,0.3784948332477083,0.1507054296479096,15.07%,23.8%,$0k,"1,987","10,336",20.320319259633795,611,173.45000000000002,409,66.93944353518822,0.1769543111221238
6897,6897,B5,G6350,S,69387325,1276100,41.2112771,-73.4409775,69.387325,41.20704850946761,-73.44005973277288,72.65472079241675,0.176219247435613,346.77334905660376,3490.0,18473.0,50.29737059326037,99.23333333333332,new_york,New York,JFK,0.176219247435613,0.00360663731593,0.2480631174923591,0.5133393017009847,0.0787463089784853,0.2635172386708546,0.1386152987587403,13.86%,17.6%,$0k,"3,490","18,473",18.74371251467516,14958,3529.7,6430,42.98703035165129,0.1630262119527459
6853,6853,B5,G6350,S,3124072,1057662,41.0661164,-73.4380025,3.124072,41.06768266118464,-73.43822205857482,61.92760382672974,0.316699616647597,538.5464480874317,690.0,3160.0,220.8655882450853,83.86666666666666,new_york,New York,JFK,0.316699616647597,0.0158374496116565,0.0490439974411827,0.4307967770814681,0.1222947066599295,0.1855858631437801,0.1452507703745172,14.53%,31.7%,$1k,690,"3,160",18.17722721272417,680,183.2,406,59.70588235294117,0.1635115212508794
6890,6890,B5,G6350,S,7499187,412928,41.1485647,-73.2877801,7.499187,41.14581606695584,-73.28946768540808,77.08304878566435,0.246588375981731,399.3719457013575,821.0,4443.0,109.47853413976742,93.41666666666669,new_york,New York,JFK,0.246588375981731,0.0078502983727487,0.0583552491292913,0.4820948970456579,0.0906905525441764,0.2324154897574635,0.1294028724183835,12.94%,24.7%,$0k,821,"4,443",16.842520916412536,2030,521.7,1086,53.4975369458128,0.1489140407912544
7920,7920,B5,G6350,S,70374059,1427703,40.6822678,-74.5541434,70.374059,40.68370018073224,-74.55444967297953,46.3489114076585,0.1187962659095213,256.23012490815574,4734.0,28460.0,67.26910550946052,91.28333333333332,new_york,New York,JFK,0.1187962659095213,0.0048236172841243,0.3364844694008103,0.470635631154879,0.0581854881308078,0.2214978973125513,0.120283375363317,12.03%,11.9%,$0k,"4,734","28,460",18.70806308986313,17469,4003.75,6917,39.59585551548457,0.1536820031309741
7021,7021,B5,G6350,S,3647513,15705,40.8281024,-74.2762262,3.647513,40.82703072454318,-74.27985170640154,26.328234761810982,0.2482454097990604,481.7119266055046,461.0,2290.0,126.38748648736824,90.48333333333332,new_york,New York,JFK,0.2482454097990604,0.0090627764365287,0.0327670765512829,0.466338406445837,0.1093885568608293,0.2174715093264426,0.1158069846902929,11.58%,24.8%,$0k,461,"2,290",16.985458979100862,172,45.2,97,56.395348837209305,0.1428307872406507
7932,7932,B5,G6350,S,17454406,403692,40.7774609,-74.3928454,17.454406,40.77716782644973,-74.39246489136343,33.334670648304154,0.1209075074011946,244.07222222222225,1399.0,10941.0,80.15168204520968,89.9,new_york,New York,JFK,0.1209075074011946,0.0057473789184031,0.099438481768427,0.4632050134288272,0.0554246359371734,0.2145588844655999,0.0961598584977694,9.62%,12.1%,$0k,"1,399","10,941",24.359333315933046,20069,5219.75,11047,55.04509442423638,0.1698765958285499
7039,7039,B5,G6350,S,35670118,878161,40.7858277,-74.3291,35.670118,40.785531876800334,-74.32909100476479,28.39283214258003,0.1435911875184193,290.97637848876786,5213.0,31091.0,146.1447366111881,88.08333333333333,new_york,New York,JFK,0.1435911875184193,0.0104794953368658,0.3705309545809936,0.4534467323187107,0.0660757692834609,0.2056139390505165,0.1435401318406154,14.35%,14.4%,$0k,"5,213","31,091",17.325813005744838,19609,4204.15,6314,32.19950022948646,0.1583991309490319
7302,7302,B5,G6350,S,3711233,755403,40.7188084,-74.0446341,3.711233,40.71892353703899,-74.04460644248228,3.324256761405552,0.0539679099866687,200.78178331735376,10903.0,53237.0,2937.837640482287,68.28333333333333,new_york,New York,JFK,0.0539679099866687,0.2106614070940563,0.7749662378278485,0.3470904207699193,0.0455941161262044,0.1204717601902396,0.1237256961186115,12.37%,5.4%,$0k,"10,903","53,237",25.59153862798637,32851,7719.65,13960,42.494901220663,0.1898205411992376
7632,7632,B5,G6350,S,5506663,3238179,40.8846338,-73.9446545,5.506663,40.88227243121598,-73.94672395001496,19.493874627823303,0.1871908413521466,351.3853146853147,1015.0,5347.0,184.322156630976,74.05,new_york,New York,JFK,0.1871908413521466,0.0132170560889532,0.0721444310185514,0.378066248880931,0.079793607657535,0.142934088542898,0.1124406889369108,11.24%,18.7%,$0k,"1,015","5,347",18.522998707706204,11991,2904.65,5530,46.11792177466433,0.1488353380069864
7677,7677,B5,G6350,S,8744046,445072,41.0259773,-74.0610613,8.744046,41.02529141899981,-74.06034310648383,35.0466305137853,0.1510513718202972,292.1904761904762,1167.0,6096.0,133.4622439085979,88.1,new_york,New York,JFK,0.1510513718202972,0.0095700809698591,0.0829483261070438,0.4535362578334824,0.0663514701497728,0.205695137169599,0.1081583937775257,10.82%,15.1%,$0k,"1,167","6,096",14.87425390790892,6344,1475.8000000000002,2621,41.31462799495586,0.1284504664283074
7960,7960,B5,G6350,S,89656038,888782,40.7792345,-74.5024615,89.656038,40.78448306276672,-74.49814859283569,42.21737846500801,0.105519912630799,207.142899408284,6576.0,46560.0,73.34698417077053,92.86666666666666,new_york,New York,JFK,0.105519912630799,0.0052594393504276,0.4674106190916198,0.4791405550581915,0.0470386170214063,0.2295756715014718,0.1229946002556494,12.3%,10.6%,$0k,"6,576","46,560",25.644608470891505,34293,7941.75,13989,40.79258157641501,0.1897203424822822
7470,7470,B5,G6350,S,61838072,3671697,40.9458547,-74.2450769,61.838072,40.94805001919339,-74.24503048292713,32.99576004321506,0.0629892470780111,140.91923513820524,6246.0,54557.0,101.00573640135482,89.73333333333333,new_york,New York,JFK,0.0629892470780111,0.007242745569625,0.4439547942284455,0.46230975828111,0.0320003531453439,0.2137303126019384,0.0957336256075669,9.57%,6.3%,$0k,"6,246","54,557",19.317654488512662,28215,5791.05,7794,27.62360446570973,0.1444550852463467
7079,7079,B5,G6350,S,7385205,4806,40.7488111,-74.2615125,7.385205,40.74908759281836,-74.26015777385203,21.792519180143497,0.1115881721441548,237.7805929919137,2476.0,18648.0,335.26489785997813,86.58333333333333,new_york,New York,JFK,0.1115881721441548,0.0240405984861823,0.1759897647309688,0.4453894359892568,0.0539959143220441,0.1983717496908283,0.117624301323866,11.76%,11.2%,$0k,"2,476","18,648",14.859436433339276,5927,1384.65,2478,41.8086721781677,0.1331093328286293
7733,7733,B5,G6350,S,46032108,528187,40.3749643,-74.1738486,46.032108,40.37682454810918,-74.17260815434415,39.92319412339567,0.1224696238150772,257.4858009708738,2544.0,17130.0,55.26577231700968,82.96666666666667,new_york,New York,JFK,0.1224696238150772,0.0039629029188045,0.1808230862179259,0.4259623992837958,0.0584706307332618,0.1814439656036079,0.1016283367393542,10.16%,12.2%,$0k,"2,544","17,130",16.235892466507647,11101,2545.55,4402,39.654085217547966,0.1319936307022153
7059,7059,B5,G6350,S,51036059,184058,40.6345884,-74.5190442,51.036059,40.63199631034868,-74.51462027687053,43.82564915506008,0.1512837506463663,301.04321728691474,2701.0,16208.0,52.923365418948194,87.7,new_york,New York,JFK,0.1512837506463663,0.0037949376349736,0.191982372592224,0.4513876454789614,0.0683617765576418,0.2037508064910405,0.1164900268653571,11.65%,15.1%,$0k,"2,701","16,208",16.784468233862746,9503,2253.45,4140,43.56518994001894,0.1421673546019922
7901,7901,B5,G6350,S,16402154,114262,40.7149229,-74.3663718,16.402154,40.71460238242281,-74.36601138583018,30.34360629858449,0.2052474130606478,453.19104744852285,4019.0,24281.0,245.0287931694825,81.81666666666666,new_york,New York,JFK,0.2052474130606478,0.0175701031385682,0.2856635155305992,0.4197851387645478,0.1029119519875201,0.1762195627275706,0.1663405207133017,16.63%,20.5%,$0k,"4,019","24,281",16.65119750416938,13719,3090.25,5162,37.626649172680224,0.1664262478774977
7030,7030,B5,G6350,S,3235718,1865282,40.7452508,-74.0279257,3.235718,40.7451237974362,-74.02816672774709,4.050613531885428,0.0728504253257821,225.1145409950946,11381.0,58754.0,3517.302805745124,75.66666666666667,new_york,New York,JFK,0.0728504253257821,0.2522126982185786,0.8089416447508707,0.3867502238137869,0.0511196700928019,0.1495757356200142,0.1541517322091083,15.42%,7.3%,$0k,"11,381","58,754",20.007063042428427,23508,5221.4,8476,36.05581078781691,0.1771111813166963
7940,7940,B5,G6350,S,12724334,56181,40.7605346,-74.41948,12.724334,40.76011595558619,-74.41894357717935,35.18789186349341,0.1198077913287905,263.0250663129973,2250.0,17798.0,176.8265435346164,88.03333333333333,new_york,New York,JFK,0.1198077913287905,0.0126795735609356,0.1599260786125524,0.4531781557743956,0.0597285033504377,0.2053704408710824,0.1129391308360644,11.29%,12.0%,$0k,"2,250","17,798",15.582429903696356,11258,2527.8999999999996,4196,37.27127376088115,0.134381714936514
7078,7078,B5,G6350,S,20698519,1445758,40.742264,-74.3275735,20.698519,40.741951424021565,-74.32772986810271,27.30398034879252,0.4686861046030677,1044.1607907742998,3319.0,14287.0,160.34963660926658,79.36666666666666,new_york,New York,JFK,0.4686861046030677,0.0114980758669779,0.2359087355178051,0.4066248880931064,0.2371110942557214,0.1653437996167313,0.22894435710079,22.89%,46.9%,$1k,"3,319","14,287",16.596741503763663,9036,2142.4,3935,43.54803010181496,0.1974558860692133
11765,11765,B5,G6350,S,5847641,632680,40.8821323,-73.5589679,5.847641,40.88244014513708,-73.5584784390858,42.129773989550046,0.7136205221547223,1335.7096774193549,136.0,708.0,23.2572416808761,57.13333333333333,new_york,New York,JFK,0.7136205221547223,0.001667690273318,0.0096666429739142,0.2871978513876455,0.3033168703701293,0.0824826058416801,0.1069726658706471,10.7%,71.4%,$1k,136,708,15.802820050433969,256,65.2,134,52.34375,0.1325004331874933
11530,11530,B5,G6350,S,18739436,71483,40.7268542,-73.6370085,18.739436,40.7271634121369,-73.63652642170725,31.178444228181103,0.1982757961613831,357.3915426251692,4564.0,28207.0,243.5505529622129,26.883333333333333,new_york,New York,JFK,0.1982757961613831,0.0174641040330372,0.3244011656834174,0.1247090420769919,0.0811575195107201,0.0155523451757609,0.1031395284938507,10.31%,19.8%,$0k,"4,564","28,207",27.570223182983007,33374,8237.3,16156,48.40894109186792,0.1894208801618404
11217,11217,B5,G6350,S,1908694,8496,40.6816707,-73.9785294,1.908694,40.68245385660319,-73.97951551013215,4.0461439117279,0.0746166529354052,194.6638099673964,7385.0,43045.0,3869.137745495088,45.88333333333333,new_york,New York,JFK,0.0746166529354052,0.2774414727605279,0.5249129291349776,0.2267681289167412,0.044204828797612,0.0514237842923997,0.1166770073380308,11.67%,7.5%,$0k,"7,385","43,045",17.774872931754178,17811,3955.45,6419,36.039526135534224,0.1472128683277863
10004,10004,B5,G6350,S,1179938,0,40.6898053,-74.017389,1.179938,40.693981956893325,-74.01825481659536,2.333580900752072,0.2449716486990954,412.298755186722,1230.0,4579.0,1042.427652978377,31.627684760698703,new_york,New York,JFK,0.2449716486990954,0.0747486086855804,0.0874262563081953,0.1501934723045588,0.0936260103485602,0.0225580791229002,0.1098770583776449,10.99%,24.5%,$0k,"1,230","4,579",37.58126926352844,49746,13475.5,30068,60.44305069754352,0.2428448755064646
10007,10007,B5,G6350,S,414129,0,40.7138682,-74.0078656,0.414129,40.71386817347904,-74.00786561807205,0.1970595673424024,0.3806539303734345,894.9903614457832,2078.0,7506.0,5017.760166518162,51.13333333333333,new_york,New York,JFK,0.3806539303734345,0.3598049131692972,0.1477006183808373,0.2549686660698299,0.203237035737922,0.0650090206774284,0.2199596681756274,22.0%,38.1%,$1k,"2,078","7,506",33.835118569344345,40684,10965.6,24315,59.76550978271556,0.2791554269345354
10025,10025,B5,G6350,S,2302133,0,40.7982514,-73.9683364,2.302133,40.798251664275575,-73.96833618100494,10.017404771064276,0.093527640053701,192.60387505871304,12252.0,96988.0,5322.020925810976,56.68333333333333,new_york,New York,JFK,0.093527640053701,0.3816223202284593,0.8708508067382188,0.2847806624888093,0.0437370527380156,0.0811000257275651,0.1634655783157477,16.35%,9.4%,$0k,"12,252","96,988",18.255514498366885,15239,3535.25,6247,40.99350351072905,0.1730103616497083
10019,10019,B5,G6350,S,1706504,17866,40.765735,-73.9850652,1.706504,40.76581497077318,-73.98518142627411,6.150401201323528,0.2000223150577766,328.01895979343414,8479.0,42766.0,4968.637635774659,62.03333333333333,new_york,New York,JFK,0.2000223150577766,0.3562825192480496,0.6026725424692586,0.3135183527305282,0.0744875072694206,0.0982937574988638,0.2292134748173346,22.92%,20.0%,$0k,"8,479","42,766",63.61461450293602,125460,31001.199999999997,60911,48.550135501355015,0.4326798099233473
10003,10003,B5,G6350,S,1480728,0,40.7318645,-73.9891241,1.480728,40.731864670446335,-73.98912405000999,2.552751684638805,0.1548808203039973,305.01235059760955,9675.0,53877.0,6533.948166037247,52.25,new_york,New York,JFK,0.1548808203039973,0.468525113699296,0.6876821380339754,0.2609668755595344,0.0692630989888813,0.0681037101393055,0.1977806550943611,19.78%,15.5%,$0k,"9,675","53,877",46.27229596032824,82374,20081.5,38627,46.892223274334135,0.3302518073488217
10016,10016,B5,G6350,S,1422492,0,40.7451816,-73.9780533,1.422492,40.74518169437849,-73.97805328715827,4.302378223518275,0.1176408293922035,229.5003717472119,11702.0,54369.0,8226.40830317499,44.45,new_york,New York,JFK,0.1176408293922035,0.5898851334046418,0.8317577652995949,0.2190689346463742,0.052115617400959,0.0479911981270973,0.170839178994003,17.08%,11.8%,$0k,"11,702","54,369",56.77030441342955,109431,26619.050000000003,51022,46.62481380961519,0.3692711115641492
10580,10580,B5,G6350,S,21633637,518758,40.9790486,-73.693202,21.633637,40.97867298166526,-73.69340369168893,39.56515914544453,0.4559332590269013,793.0115613825983,3529.0,18077.0,163.12559926932303,53.66666666666666,new_york,New York,JFK,0.4559332590269013,0.0116971298214748,0.2508351695216433,0.2685765443151298,0.1800793907779573,0.0721333601562568,0.1939829175361627,19.4%,45.6%,$1k,"3,529","18,077",15.830903305685304,6918,1643.1,3027,43.75542064180399,0.1761459752965078
11050,11050,B5,G6350,S,26246637,4989045,40.8398952,-73.693123,26.246637,40.840447448229575,-73.69262681281323,29.962364827215577,0.1458513106830599,272.1957755775577,4600.0,31920.0,175.26054861809533,45.73333333333333,new_york,New York,JFK,0.1458513106830599,0.012567281891692,0.3269599829412183,0.2259623992837958,0.0618110149023305,0.0510590058900896,0.1087408430936179,10.87%,14.6%,$0k,"4,600","31,920",15.255200977456552,13153,2859.75,4434,33.71094046985478,0.1306464264340917
11576,11576,B5,G6350,S,11930854,408899,40.7965689,-73.6468851,11.930854,40.79785932852847,-73.64714958713829,31.67140742329065,0.2239480882015993,370.66532507739936,2440.0,12506.0,204.51176420397064,38.66666666666666,new_york,New York,JFK,0.2239480882015993,0.0146647777334024,0.1734309474731679,0.1880035810205908,0.0841717689538798,0.0353453464765658,0.1119935462844052,11.2%,22.4%,$0k,"2,440","12,506",16.323453531644837,7849,1870.9499999999998,3468,44.18397248057077,0.1376140408004267
10504,10504,B5,G6350,S,41781352,4666629,41.1284683,-73.7075205,41.781352,41.13060961480385,-73.70638503169256,52.84003817382735,0.2981009531962625,546.0884318766067,1577.0,8047.0,37.74411129635058,67.83333333333333,new_york,New York,JFK,0.2981009531962625,0.002706489795637,0.1120904115431089,0.3446732318710832,0.1240073624548134,0.1187996367684574,0.1274380269412266,12.74%,29.8%,$1k,"1,577","8,047",17.28172027873652,11291,2662.25,4843,42.89256930298468,0.1501276148642958
11743,11743,B5,G6350,S,66477469,7831764,40.8834117,-73.4235629,66.477469,40.88175090712043,-73.42638032221502,52.282608018752825,0.102070252081906,200.1184710561202,5661.0,41423.0,85.1566716536696,57.8,new_york,New York,JFK,0.102070252081906,0.0061062681023664,0.4023740137891819,0.2907788719785138,0.0454434892328332,0.0845523523890969,0.0975839302531202,9.76%,10.2%,$0k,"5,661","41,423",16.322130868374035,16167,3503.05,5390,33.33951877280881,0.1304026194684303
11724,11724,B5,G6350,S,9999701,1264544,40.8643223,-73.4564061,9.999701,40.866747286102296,-73.45470751357907,49.467777916874695,0.291356867236912,511.8906832298137,574.0,2874.0,57.401716311317706,54.0,new_york,New York,JFK,0.291356867236912,0.0041160635159439,0.0407989196104911,0.270367054610564,0.1162416374109624,0.0730983442187916,0.0974029427721273,9.74%,29.1%,$1k,574,"2,874",15.03689864831915,1318,325.3,638,48.40667678300456,0.1238859646276594
11797,11797,B5,G6350,S,13197682,41188,40.8202082,-73.4724495,13.197682,40.817389996942914,-73.47004035493508,46.611668744308965,0.2950817274762197,499.170893970894,1498.0,9203.0,113.50478061223176,43.91666666666666,new_york,New York,JFK,0.2950817274762197,0.0081390055278036,0.1064752292273793,0.2162041181736795,0.1133531903666637,0.0467442207152583,0.1162582002121972,11.63%,29.5%,$0k,"1,498","9,203",23.08328066000317,16553,4316.15,9166,55.37364828127832,0.1735455034061144
10005,10005,B5,G6350,S,188727,0,40.7062151,-74.0086868,0.188727,40.70621507857109,-74.0086868289593,0.7664330202158391,0.2224485909873617,386.4944532488114,2368.0,8801.0,12547.224297530294,50.48333333333333,new_york,New York,JFK,0.2224485909873617,0.8997147729404623,0.1683133129575662,0.2514771709937332,0.0877662937962217,0.0632407675310113,0.1881258326619362,18.81%,22.2%,$0k,"2,368","8,801",33.86185740939823,34751,9910.050000000001,23487,67.58654427210728,0.2633722033779592
10006,10006,B5,G6350,S,250630,0,40.7094897,-74.0130536,0.25063,40.70948971878726,-74.01305356730325,0.6992445931242036,0.1538941586446516,330.1596,1074.0,3736.0,4285.201292742289,49.11666666666667,new_york,New York,JFK,0.1538941586446516,0.3072758417861937,0.0763380481910583,0.244136078782453,0.0749736101247196,0.059602424963272,0.1185672934323752,11.86%,15.4%,$0k,"1,074","3,736",25.873581857228324,16856,4695.4,10835,64.2797816801139,0.1886515560023292
10013,10013,B5,G6350,S,1409917,0,40.7200512,-74.0048091,1.409917,40.7200512331036,-74.00480924437629,0.8125218197398829,0.3246158692990881,581.055785123967,5108.0,29453.0,3622.908298857308,53.333333333333336,new_york,New York,JFK,0.3246158692990881,0.2597852752287303,0.3630677375790745,0.2667860340196956,0.1319478515681421,0.0711747879479582,0.2396674720587812,23.97%,32.5%,$1k,"5,108","29,453",39.75843433095561,68109,16178.55,29811,43.76954587499449,0.3186259076841686
10014,10014,B5,G6350,S,1255850,0,40.7341455,-74.0060262,1.25585,40.73414569699566,-74.00602626728163,2.373534243802371,0.2346712684724818,426.81586695747,6980.0,29461.0,5557.988613289805,55.86666666666667,new_york,New York,JFK,0.2346712684724818,0.3985426851894242,0.4961262349847182,0.2803939122649955,0.0969225986592955,0.0786207460352699,0.2309422090080999,23.09%,23.5%,$0k,"6,980","29,461",25.21952099364532,30807,7327.05,13530,43.918589930859866,0.2415687094722765
10001,10001,B5,G6350,S,1616221,0,40.750649,-73.9972976,1.616221,40.75064901865221,-73.99729793261906,4.272015294065874,0.115888454822265,264.14298349056605,4361.0,27004.0,2698.2696054561848,58.16666666666666,new_york,New York,JFK,0.115888454822265,0.1934828746054223,0.3099722794797072,0.2927484333034915,0.0599823632612892,0.0857016452016488,0.1398127386780603,13.98%,11.6%,$0k,"4,361","27,004",68.17461097827632,141331,33373.05,60867,43.06698459644381,0.4107794242304117
11215,11215,B5,G6350,S,5668437,58928,40.6626879,-73.9867402,5.668437,40.66256935701704,-73.98685045768045,5.814086531901963,0.0858131352954232,205.4932808716707,12695.0,72014.0,2239.5944419952098,45.46666666666667,new_york,New York,JFK,0.0858131352954232,0.1605929851158442,0.9023384746606014,0.2245299910474485,0.0466640168067872,0.0504137168797673,0.131502249247686,13.15%,8.6%,$0k,"12,695","72,014",18.98321571403837,21367,4719.25,7571,35.43314456872748,0.1606672031940348
